VehicleID,SegmentID,TimeGapMinutes,Speed,Acceleration,MovementState,CleanFuel,NoisyFuel,EventLabel,RollingStd,FuelResidual
Synthetic_0,0,5.0,0.0,0.0,Stopped,130.85673937290326,130.39635513995614,Normal,0.2913237079664052,-0.46147675144621303
Synthetic_0,0,5.0,0.0,0.0,Stopped,130.7645850110375,130.4615467985978,Normal,0.24404333871690462,0.06519165864165188
Synthetic_0,0,2.0,0.0,0.0,Stopped,130.7255990407741,130.99897389426303,Normal,0.2697238766584618,0.5374270956652367
Synthetic_0,0,5.0,0.0,0.0,Stopped,130.7218638822419,131.05085742494217,Normal,0.3051034204297344,0.05188353067913454
Synthetic_0,0,2.0,0.0,0.0,Stopped,130.71530308706238,130.6654958791511,Normal,0.3006927357930807,-0.3853615457910564
Synthetic_0,0,74.37371344001835,0.0,0.0,Stopped,130.26307254157516,130.3783839341863,Normal,0.305517181063962,-0.2871119449648063
Synthetic_0,0,5.0,0.0,0.0,Stopped,130.20396783601657,130.26621786692527,Normal,0.3540327358344656,-0.11216606726102896
Synthetic_0,0,5.0,0.0,0.0,Stopped,130.12129726802365,130.7370734297147,Normal,0.3102231161599614,0.4708555627894384
Synthetic_0,0,5.0,0.0,0.0,Stopped,130.03694097229075,130.26085595457766,Normal,0.22519791471835165,-0.47621747513704804
Synthetic_0,0,5.0,0.0,0.0,Stopped,129.9619652621072,129.93638174381107,Normal,0.28758629099048477,-0.32447421076659566
Synthetic_0,0,5.0,0.0,0.0,Stopped,129.91688792857784,129.72577984045776,Normal,0.3840017542864033,-0.2106019033533073
Synthetic_0,0,5.0,0.0,0.0,Stopped,129.88834752084784,129.56705825679634,Normal,0.46574838892423465,-0.15872158366141775
Synthetic_0,0,5.0,0.0,0.0,Stopped,129.85436725851963,129.89505998569308,Normal,0.2598697585285928,0.3280017288967372
Synthetic_0,0,2.0,0.0,0.0,Stopped,129.82556461439748,129.6742944653406,Normal,0.15418680797778334,-0.22076552035247232
Synthetic_0,0,2.0,0.0,0.0,Stopped,129.823759225624,129.53930848370447,Normal,0.14223979212974758,-0.1349859816361345
Synthetic_0,0,5.0,0.0,0.0,Stopped,129.79754891729357,129.66823434044505,Normal,0.13994956676705714,0.12892585674057955
Synthetic_0,0,5.0,0.0,0.0,Stopped,129.7529843225447,129.53667472182184,Normal,0.14600005094084345,-0.1315596186232142
Synthetic_0,0,5.0,0.0,0.0,Stopped,129.71415639716815,130.05158472418267,Normal,0.21071290822672537,0.5149100023608355
Synthetic_0,0,2.0,0.0,0.0,Stopped,129.69094039966527,129.86726835105515,Normal,0.22348270686529023,-0.1843163731275297
Synthetic_0,0,5.0,0.0,0.0,Stopped,129.61571349861538,129.61411897035205,Normal,0.20936379230938276,-0.2531493807030927
Synthetic_0,0,2.0,0.0,0.0,Stopped,129.58995240576144,129.88594123353946,Normal,0.21136655027273082,0.27182226318740277
Synthetic_0,0,2.0,0.0,0.0,Stopped,129.58026625018002,129.59573991170953,Normal,0.19457440592813943,-0.290201321829926
Synthetic_0,0,2.0,0.0,0.0,Stopped,129.5408419897252,129.36858514945956,Normal,0.2150385215630151,-0.22715476224996678
Synthetic_0,0,2.0,0.0,0.0,Stopped,129.5054848953455,129.81010971079942,Normal,0.20286036329367246,0.44152456133986107
Synthetic_0,0,2.0,0.0,0.0,Stopped,129.46732500102635,129.5751070097633,Normal,0.2055533214763971,-0.2350027010361373
Synthetic_0,0,5.0,0.0,0.0,Stopped,129.37139788125825,129.16394865039297,Normal,0.24552963187025728,-0.41115835937031875
Synthetic_0,0,5.0,0.0,0.0,Stopped,129.35694393965935,129.31887620404262,Normal,0.2504706575484726,0.1549275536496566
Synthetic_0,0,5.0,0.0,0.0,Stopped,129.32730972559736,129.15218607492042,Normal,0.28393822373062383,-0.16669012912220182
Synthetic_0,0,5.0,0.0,0.0,Stopped,129.27472710850608,128.99816716231322,Normal,0.21822159011777958,-0.15401891260719935
Synthetic_0,0,5.0,0.0,0.0,Stopped,129.18451052457118,129.3697460340775,Normal,0.14770403132539703,0.37157887176428517
Synthetic_0,0,2.0,0.0,0.0,Stopped,129.16417515957585,129.54605848766988,Normal,0.20980596996088222,0.17631245359237369
Synthetic_0,0,5.0,0.0,0.0,Stopped,129.1115223366539,128.83180882189006,Normal,0.2850769364083228,-0.7142496657798176
Synthetic_0,0,5.0,0.0,0.0,Stopped,129.0288425236449,129.141436370983,Normal,0.2853756835533006,0.3096275490929372
Synthetic_0,0,2.0,0.0,0.0,Stopped,129.0061965896144,128.87606807579004,Normal,0.30881329161044574,-0.2653682951929568
Synthetic_0,0,5.0,0.0,0.0,Stopped,128.94604706305415,128.84862198630123,Normal,0.3053032209820507,-0.027446089488819325
Synthetic_0,0,2.0,0.0,0.0,Stopped,128.93068106697623,128.81220228212845,Normal,0.1358693127837702,-0.03641970417277207
Synthetic_0,0,5.0,0.0,0.0,Stopped,128.894190432063,128.72139227812704,Normal,0.15740230324067003,-0.09081000400141193
Synthetic_0,0,2.0,0.0,0.0,Stopped,128.85600259245388,128.86570691804283,Normal,0.06269198113512295,0.14431463991579108
Synthetic_0,0,5.0,0.0,0.0,Stopped,128.79346385391653,128.62727383063432,Normal,0.09966036426054634,-0.23843308740850944
Synthetic_0,0,5.0,0.0,0.0,Stopped,128.75604984548795,128.8101412106439,Normal,0.09387537409669408,0.1828673800095828
Synthetic_0,0,2.0,0.0,0.0,Stopped,128.73617529583115,128.7261276739413,Normal,0.09145350736862166,-0.08401353670259937
Synthetic_0,0,2.0,40.16406642217636,0.3347005535181363,Moving,128.37599245136389,131.36472380012844,Sloshing,1.1695403054578937,2.6385961261871387
Synthetic_0,0,2.0,42.78026257546354,0.021801634610726477,Moving,127.9604266682172,129.39083718336758,Normal,1.1465227605370987,-1.9738866167608649
Synthetic_0,0,2.0,40.156638015387536,-0.021863538000633356,Moving,127.40604830779999,127.5320793302751,Sloshing,1.403099300196854,-1.8587578530924844
Synthetic_0,0,2.0,42.438801501506134,0.01901802905098832,Moving,126.82580755707211,125.95133808580759,Sloshing,2.0273535894748065,-1.5807412444675037
Synthetic_0,0,2.0,41.11663282869867,-0.011018072273395537,Moving,126.40568495496989,123.67777435652184,Sloshing,2.978481593484537,-2.2735637292857547
Synthetic_0,0,2.0,42.439691134634465,0.011025485882798296,Moving,125.81310812192154,124.55366971429727,Normal,2.2960564662557545,0.875895357775434
Synthetic_0,0,2.0,43.77498824224341,0.011127475896741205,Moving,125.37712528467812,126.16210976017902,Sloshing,1.4965850834415884,1.6084400458817498
Synthetic_0,0,5.0,44.132735082991,0.0011924894691586255,Moving,124.53528645367558,127.09435757634225,Normal,1.3600901315755423,0.9322478161632262
Synthetic_0,0,5.0,40.03563278353508,-0.013657007664853064,Moving,123.43811837818869,124.6553860630333,Normal,1.3731038810749463,-2.4389715133089425
Synthetic_0,0,114.49595315799922,43.38865773942746,0.0004880849298468738,Moving,95.31147642714896,95.08904431786381,Sloshing,13.69370036082688,-29.566341745169495
Synthetic_0,0,5.0,41.596458389144814,-0.005973997834275479,Moving,94.26177818005861,91.82386545495962,Normal,17.86732310137068,-3.265178862904193
Synthetic_0,0,5.0,38.461643493143356,-0.010449382986671528,Moving,93.08255520340268,92.93441041658338,Normal,17.91093662991748,1.1105449616237593
Synthetic_0,0,5.0,33.86939490869099,-0.015307495281507879,Moving,91.96448695592383,92.03296167119107,Normal,14.22893759451714,-0.901448745392301
Synthetic_0,0,5.0,34.77832434057341,0.0030297647729414004,Moving,91.1235123220674,91.711354283741,Normal,1.40985582462573,-0.3216073874500722
Synthetic_0,0,2.0,36.55396795899624,0.014797030153523552,Moving,90.63162106065161,90.71856148928289,Normal,0.7920406004586987,-0.9927927944581114
Synthetic_0,0,5.0,31.7198462482748,-0.016113739035738137,Moving,89.80445445532835,90.02196113471935,Normal,1.1380018571807953,-0.6966003545635431
Synthetic_0,0,2.0,31.840776831267608,0.0010077548582734094,Moving,89.45795263507605,88.91661954542327,Normal,1.2686813312786647,-1.1053415892960743
Synthetic_0,0,5.0,29.10573458324699,-0.009116807493402063,Moving,88.77542731594963,86.83937976466387,Normal,1.8685849151866352,-2.077239780759399
Synthetic_0,0,5.0,30.55746248734149,0.004839093013648335,Moving,87.32398022656224,86.6911093088373,Normal,1.8266862330659344,-0.1482704558265766
Synthetic_0,0,5.0,27.301126777391403,-0.010854452366500287,Moving,86.58444702738869,86.0791175405475,Normal,1.677571890407208,-0.6119917682897977
Synthetic_0,0,2.0,29.210504158416065,0.015911478175205513,Moving,86.26882026554506,87.63386680565365,Normal,1.092621994890994,1.5547492651061532
Synthetic_0,0,5.0,28.077857621421437,-0.003775488456648759,Moving,85.52548604199862,85.73810915083114,Normal,0.732903588787058,-1.8957576548225177
Synthetic_0,0,2.0,32.44515750878878,0.03639416572806121,Moving,85.1167279385552,84.36974104527916,Sloshing,1.2069927687836524,-1.3683681055519799
Synthetic_0,0,74.52331629069002,28.820366950248715,-0.0008106614007892053,Moving,73.82962303190581,73.01890372172159,Normal,5.900687972479793,-11.35083732355757
Synthetic_0,0,2.0,27.2310304607513,-0.013244470745811802,Moving,73.58617718317632,71.66210535862666,Normal,7.539541229404465,-1.3567983630949243
Synthetic_0,0,5.0,23.36576567315719,-0.012884215958647036,Moving,73.29310236975799,72.75192276166261,Normal,6.923960697019295,1.0898174030359513
Synthetic_0,0,2.0,27.612701855942817,0.0353911348565469,Moving,72.97868763433459,75.87258922418731,Sloshing,5.177890209993536,3.120666462524696
Synthetic_0,0,2.0,31.386095389752626,0.031444946115081744,Moving,72.60673880945949,76.61477218401441,Sloshing,2.1405811943208124,0.7421829598271046
Synthetic_0,0,5.0,28.96551166690418,-0.008068612409494816,Moving,71.97585167432352,72.50942460236428,Normal,2.20904159887366,-4.105347581650136
Synthetic_0,0,2.0,30.565352127245973,0.013332003836181598,Moving,71.40893782605758,69.51787916899677,Normal,2.85999277240508,-2.991545433367506
Synthetic_0,0,5.0,33.737574129258135,0.010574073340040542,Moving,70.39665384181248,69.34555506967841,Normal,3.4197706307741975,-0.17232409931835946
Synthetic_0,0,5.0,34.28958224525276,0.0018400270533154147,Moving,69.3369138345584,69.50078806613026,Normal,3.152264662181505,0.15523299645184352
Synthetic_0,0,5.0,34.586088028812824,0.000988352611866882,Moving,68.45114424402733,67.71176216098883,Normal,1.7351499905899763,-1.789025905141429
Synthetic_0,0,5.0,32.00461093781734,-0.008604923636651616,Moving,67.46569397469005,68.23831409342272,Normal,0.8342782335655234,0.5265519324338896
Synthetic_0,0,5.0,27.935638615876332,-0.013563241073136693,Moving,67.14778253292097,68.70660731950554,Normal,0.7496353450363862,0.468293226082821
Synthetic_0,0,5.0,31.9077961954096,0.01324052526511089,Moving,65.84520673372089,66.39490805241522,Normal,1.1626294420038779,-2.3116992670903187
Synthetic_0,0,5.0,35.9119767670429,0.013347268572111009,Moving,64.4694144143667,64.12024859380139,Normal,1.8442975847909882,-2.274659458613826
Synthetic_0,0,5.0,37.24299133977558,0.004436715242442256,Moving,63.4948447405153,62.00432538705474,Normal,2.825474905243171,-2.1159232067466505
Synthetic_0,0,5.0,35.633289250262585,-0.0053656736317099765,Moving,62.55962905800238,61.179375733348316,Normal,3.109806373479226,-0.824949653706426
Synthetic_0,0,5.0,34.125384996389194,-0.005026347512911305,Moving,61.75298265740285,61.9277885620936,Normal,2.1305808183906816,0.7484128287452876
Synthetic_0,0,5.0,36.384941785091584,0.007531855962341302,Moving,60.54181503124085,62.52396163618588,Normal,1.09910768887005,0.5961730740922775
Synthetic_0,0,2.0,40.356044384617356,0.033092521662714765,Moving,60.045980095262834,62.67555970105909,Sloshing,0.5895397617570884,0.15159806487321248
Synthetic_0,0,2.0,44.22690862726853,0.03225720202209311,Moving,59.663375724270594,61.51027140417421,Sloshing,0.6408370574834066,-1.1652882968848814
Synthetic_0,0,5.0,47.02566408584477,0.009329184861920794,Moving,58.40193820244771,56.43076184512302,Normal,2.604233623402738,-5.079509559051189
Synthetic_0,0,5.0,48.44598054738764,0.004734388205142916,Moving,57.55346833037021,55.62496503854608,Sloshing,3.4418572504574816,-0.805796806576943
Synthetic_0,0,5.0,44.28738019733813,-0.013862001166831703,Moving,56.65435725666032,57.48589556585593,Sloshing,3.1532397891937047,1.860930527309847
Synthetic_0,0,5.0,40.903667338284265,-0.011279042863512884,Moving,55.45465307582283,57.33654666286091,Normal,2.269931369659323,-0.14934890299501546
Synthetic_0,0,5.0,44.889209223555056,0.013285139617569304,Moving,54.48026282327688,56.9555970791304,Sloshing,0.7573081835632048,-0.38094958373051213
Synthetic_0,0,5.0,45.95349982015095,0.00354763532198632,Moving,53.50844283513616,54.519851184162604,Normal,1.274698538218264,-2.435745894967795
Synthetic_0,0,5.0,0.0,-0.15317833273383652,Stopped,53.418755222019755,53.83383538174884,Normal,1.716613506406434,-0.6860158024137633
Synthetic_0,0,5.0,0.0,0.0,Stopped,53.40901051268771,53.583235453374044,Normal,1.7733720913357671,-0.25059992837479683
Synthetic_0,0,2.0,0.0,0.0,Stopped,53.38922060758562,53.32401590115205,Normal,1.4732151689893807,-0.25921955222199244
Synthetic_0,0,5.0,0.0,0.0,Stopped,53.37186635419639,53.61210913862918,Normal,0.4541359535917561,0.2880932374771277
Synthetic_0,0,2.0,0.0,0.0,Stopped,53.34466833823762,53.26305326363331,Normal,0.23203127389209333,-0.34905587499586943
Synthetic_0,0,5.0,0.0,0.0,Stopped,53.33422066108724,52.92659575405167,Normal,0.2785094240210009,-0.336457509581642
Synthetic_0,0,5.0,0.0,0.0,Stopped,53.273140828960656,53.071523566777174,Normal,0.2610844714986218,0.1449278127255056
Synthetic_0,0,2.0,0.0,0.0,Stopped,53.23357433501987,52.85941595081469,Normal,0.3028089825496966,-0.21210761596248062
Synthetic_0,0,5.0,0.0,0.0,Stopped,53.22411253266179,53.15380983585353,Normal,0.164364891869221,0.29439388503883634
Synthetic_0,0,2.0,0.0,0.0,Stopped,53.187763999733235,53.19144767557115,Normal,0.14348551698087286,0.03763783971761825
Synthetic_0,0,5.0,0.0,0.0,Stopped,53.119695363492276,53.45498282594733,Normal,0.21521718648190913,0.26353515037618536
Synthetic_0,0,5.0,0.0,0.0,Stopped,53.114701560197354,53.18008703495018,Normal,0.21123475997795463,-0.27489579099714945
Synthetic_0,0,2.0,0.0,0.0,Stopped,53.11272584607486,53.068905740313085,Normal,0.14518984664488874,-0.11118129463709892
Synthetic_0,0,5.0,0.0,0.0,Stopped,53.07006963488719,53.23595075112389,Normal,0.14187339809833951,0.1670450108108028
Synthetic_0,0,2.0,0.0,0.0,Stopped,53.05534312337398,52.613116061572406,Normal,0.3115964816759914,-0.6228346895514818
Synthetic_0,0,5.0,0.0,0.0,Stopped,53.00018767557181,53.04731058719352,Normal,0.24522595400782263,0.43419452562111616
Synthetic_0,0,2.0,0.0,0.0,Stopped,52.97191610643973,53.12608914521712,Normal,0.23799523373213546,0.07877855802360045
Synthetic_0,0,119.13902724663603,0.0,0.0,Stopped,51.3722710460236,51.07655379686763,Normal,0.8944815911012889,-2.049535348349494
Synthetic_0,0,5.0,0.0,0.0,Stopped,51.339522891631304,51.56827370027269,Normal,0.9179105755102939,0.49171990340506255
Synthetic_0,0,5.0,0.0,0.0,Stopped,51.31476034457507,51.38245962607395,Normal,0.9717738661347443,-0.1858140741987384
Synthetic_0,0,2.0,20.27591154849889,0.16896592957082407,Moving,51.18473931506927,49.06450288038507,Sloshing,1.4529994044254164,-2.317956745688882
Synthetic_0,0,5.0,16.29062697715921,-0.013284281904465598,Moving,50.858510200746004,49.765201852775704,Normal,1.098572896024288,0.700698972390633
Synthetic_0,0,5.0,17.92564466823977,0.005450058970268531,Moving,50.11323386257522,49.807881322095504,Normal,1.0992406404252435,0.04267946931980049
Synthetic_0,0,5.0,12.976260506701957,-0.016497947205126044,Moving,49.60988604539677,49.486796463601586,Normal,0.8793642832533716,-0.32108485849391855
Synthetic_0,0,2.0,9.584341020876943,-0.028265995715208447,Moving,49.30370014780077,50.51842526298163,Normal,0.5317290420919084,1.0316287993800444
Synthetic_0,0,2.0,10.071678914542805,0.004061149113882179,Moving,49.115587079558466,50.059515889602764,Normal,0.3877788560030991,-0.45890937337886584
Synthetic_0,0,2.0,11.990630891469737,0.0159912664743911,Moving,48.90155439988808,47.70901542514834,Normal,1.0783675396600623,-2.350500464454427
Synthetic_0,0,2.0,13.510243486495742,0.012663438291883381,Moving,48.79460340375007,47.91123447639237,Normal,1.2672184060547593,0.20221905124403605
Synthetic_0,0,89.36716561665378,10.752936581101341,-0.000514228181825013,Moving,38.259090510378876,36.59041922220861,Normal,5.710830237832461,-11.320815254183763
Synthetic_0,0,2.0,12.8747287945767,0.017681601778961328,Moving,37.967186594321504,38.13642774421118,Normal,6.225403269753143,1.5460085220025732
Synthetic_0,0,2.0,10.247219669544702,-0.021895909375266656,Moving,37.681504598014186,38.39640659040916,Normal,5.576657459366893,0.2599788461979742
Synthetic_0,0,2.0,8.50121665113738,-0.014550025153394349,Moving,37.54426714962638,39.26556321391006,Normal,4.493847923527235,0.8691566235009063
Synthetic_0,0,2.0,10.96613070231762,0.020540950426502006,Moving,37.37263948482228,38.136011964682275,Normal,0.9653664001390738,-1.129551249227788
Synthetic_0,0,5.0,12.462459692789768,0.004987763301573823,Moving,36.63331309049595,36.81968433597966,Normal,0.8768286288251445,-1.3163276287026164
Synthetic_0,0,2.0,15.954693797731547,0.02910195087451483,Moving,36.33349872396355,34.76091999661043,Normal,1.7526914915067988,-2.058764339369226
Synthetic_0,0,5.0,17.53082272073498,0.005253763076678114,Moving,35.95408020283902,34.32286443309877,Normal,2.1249572053222696,-0.43805556351166075
Synthetic_0,0,5.0,18.213908754089697,0.0022769534445157193,Moving,35.19773800665754,33.67927232056529,Normal,1.8659777545605658,-0.6435921125334829
Synthetic_0,0,5.0,14.150656432370623,-0.013544174405730249,Moving,34.89085404223175,34.71210144518687,Normal,1.17841850339714,1.0328291246215784
Synthetic_0,0,2.0,12.827814462964959,-0.01102368307838053,Moving,34.74035217674931,36.16388203845941,Normal,0.9120112537065197,1.4517805932725452
Synthetic_0,0,2.0,10.479838139782213,-0.019566469359856214,Moving,34.439875884103365,36.175791696872324,Normal,1.1205184036429656,0.011909658412911028
Synthetic_0,0,2.0,7.919734573573049,-0.021334196385076373,Moving,34.14023693548381,34.163429819004435,Normal,1.1469456564625171,-2.012361877867889
Synthetic_0,0,2.0,12.649840121097505,0.039417546229370465,Moving,34.0570304343241,30.370708740646347,Sloshing,2.377970948387425,-3.7927210783580882
Synthetic_0,0,5.0,11.580817367765109,-0.003563409177774653,Moving,33.48159291177777,32.8000594780153,Normal,2.4511989243900683,2.429350737368953
Synthetic_0,0,68.69369232547339,15.501282919536242,0.0009511949397032009,Moving,25.54589545331793,25.80296085026914,Normal,3.9912791463738,-6.997098627746158
Synthetic_0,0,2.0,16.812669179508873,0.010928218833105257,Moving,25.42096734945973,27.688036583575904,Normal,3.469006661085148,1.8850757333067634
Synthetic_0,0,2.0,19.760782214925356,0.024567608628470693,Moving,25.328307008031857,25.81499383250199,Normal,3.046822835626998,-1.873042751073914
Synthetic_0,0,2.0,19.78715314597728,0.0002197577587660149,Moving,25.244947263349346,24.649732775688683,Normal,3.234904461636838,-1.165261056813307
Synthetic_0,0,2.0,20.55619199224087,0.006408657052196591,Moving,25.105758027811493,22.749585077090746,Normal,1.8124527831127963,-1.9001476985979373
Synthetic_0,0,5.0,20.481368930429507,-0.00024941020603787224,Moving,24.531513779130044,24.003674850330132,Normal,1.8753471377576147,1.2540897732393859
Synthetic_0,0,2.0,17.433798808409954,-0.02539641768349628,Moving,24.231553951137723,25.104845456667118,Normal,1.1642035975331066,1.1011706063369857
Synthetic_0,0,5.0,19.658319961025008,0.0074150705087168475,Moving,23.897842100694184,25.368580988817342,Normal,1.0458502887120948,0.2637355321502248
Synthetic_0,0,2.0,17.466043585433567,-0.018268969796595334,Moving,23.711859120630777,24.999391750642882,Normal,1.0799244763940314,-0.36918923817446014
Synthetic_0,0,5.0,12.709203249748105,-0.015856134452284874,Moving,23.16639232617896,22.737472246608572,Normal,1.0846822859894192,-2.26191950403431
Synthetic_0,0,2.0,14.163926208819785,0.012122691325597327,Moving,23.063917378601698,23.413660913124268,Normal,1.172903185366381,0.6761886665156958
Synthetic_0,0,2.0,10.935033002890274,-0.026907443382745925,Moving,22.770604774355174,21.343733393004307,Normal,1.6546773670671937,-2.069927520119961
Synthetic_0,0,5.0,15.339618846419416,0.014681952811763809,Moving,22.26617983692969,21.61504341362726,Normal,1.4781964245502408,0.27131002062295195
Synthetic_0,0,5.0,19.87890461644529,0.015130952566752913,Moving,21.47299202379014,22.975562380637204,Normal,0.8948551420705605,1.360518967009945
Synthetic_0,0,5.0,24.027548518649773,0.013828813007348279,Moving,20.954188408986617,22.628755352838372,Normal,0.8864053020502467,-0.34680702779883177
Synthetic_0,0,2.0,22.729135521204217,-0.010820108312046302,Moving,20.64770119515026,21.50765663540307,Normal,0.7360933242441478,-1.1210987174353022
Synthetic_0,0,5.0,17.88370168649289,-0.016151446115704418,Moving,19.918991944911102,18.361848579032948,Normal,1.822008147895151,-3.1458080563701216
Synthetic_0,0,2.0,22.166887312370143,0.0356932135489771,Moving,19.627198244137606,17.069537242383674,Sloshing,2.646449062267038,-1.2923113366492736
Synthetic_0,0,2.0,21.448728795543285,-0.00598465430689048,Moving,19.46300871664546,20.713965048802198,Normal,2.2884712864911743,3.6444278064185234
Synthetic_0,0,5.0,26.115276985979982,0.015555160634788987,Moving,19.110635644204716,20.808232886877455,Normal,1.8863728983474175,0.09426783807525752
Synthetic_0,0,5.0,30.75147675687251,0.015453999236308427,Moving,18.018993779772728,20.31541889215783,Normal,1.6614721118418287,-0.4928139947196257
Synthetic_0,0,2.0,34.28157131154611,0.029417454622279997,Moving,17.6884020933456,18.630726256584822,Normal,1.6211563364642572,-1.6846926355730076
Synthetic_0,0,2.0,32.22606023224196,-0.01712925899420122,Moving,17.19336585561224,15.908407299912716,Normal,2.076832288619295,-2.7223189566721064
Synthetic_0,0,5.0,31.077037518261214,-0.0038300757132691625,Moving,15.893364316009542,14.42369757391943,Normal,2.775263744717532,-1.4847097259932855
Synthetic_0,0,5.0,34.588404233429785,0.011704555717228568,Moving,15.001383705742164,13.780684652315113,Normal,2.787948338674863,-0.643012921604317
Synthetic_0,0,5.0,32.75762428499256,-0.006102599828124084,Moving,13.657900792705782,14.535691288693625,Normal,1.9366760816349389,0.7550066363785124
Synthetic_0,0,2.0,29.452551751853484,-0.027542271109492294,Moving,13.569074202171528,14.16123291318367,Normal,0.8067992688125499,-0.3744583755099562
Synthetic_0,0,2.0,30.020564376436987,0.0047334385381958555,Moving,12.972477455084677,15.159076198164279,Normal,0.5086753347604193,0.9978432849806094
Synthetic_0,0,2.0,34.382112118044795,0.03634623118006507,Moving,12.644043526562816,12.836315561951274,Sloshing,0.8680342186646486,-2.3227606362130047
Synthetic_0,0,2.0,0.0,-0.2865176009837066,Stopped,12.605769923040839,12.520393709051355,Normal,1.1264823431138749,-0.31592185289991903
Synthetic_0,0,2.0,0.0,0.0,Stopped,12.601415647588762,12.39899477253673,Normal,1.2006381487886753,-0.12139893651462508
Synthetic_0,0,2.0,0.0,0.0,Stopped,12.582523691952215,12.251552357579062,Normal,1.2077119554375721,-0.14744241495766808
Synthetic_0,0,5.0,0.0,0.0,Stopped,12.581820171564145,12.746454288356528,Normal,0.24151513464046706,0.49490193077746625
Synthetic_0,0,2.0,0.0,0.0,Stopped,12.54477203415356,12.55943562759124,Normal,0.18473571505479844,-0.18701866076528795
Synthetic_0,0,2.0,0.0,0.0,Stopped,12.526926205529612,12.268934025581402,Normal,0.2088706968175478,-0.2905016020098383
Synthetic_0,0,2.0,0.0,0.0,Stopped,12.525698306954377,12.266682552541653,Normal,0.22400158329995448,-0.00225147303974893
Synthetic_0,0,5.0,0.0,0.0,Stopped,12.478008091371391,12.410851151513366,Normal,0.20480661363192149,0.14416859897171364
Synthetic_0,0,2.0,0.0,0.0,Stopped,12.463184036896802,12.79698834195468,Normal,0.22346161059958702,0.386137190441314
Synthetic_0,0,2.0,0.0,0.0,Stopped,12.451013984456187,12.399095714183467,Normal,0.21714392577025776,-0.39789262777121337
Synthetic_0,0,5.0,0.0,0.0,Stopped,12.396468090932965,12.095839500309344,Normal,0.2587561054621455,-0.30325621387412305
Synthetic_0,0,2.0,0.0,0.0,Stopped,12.381570414136327,12.332421801319137,Normal,0.25226522378738264,0.23658230100979338
Synthetic_0,0,2.0,0.0,0.0,Stopped,12.36494298661325,12.310398272663717,Normal,0.25586020337368187,-0.022023528655420677
Synthetic_0,0,2.0,0.0,0.0,Stopped,12.36098930703289,11.821611978444576,Normal,0.23614567338562828,-0.48878629421914077
Synthetic_0,0,2.0,0.0,0.0,Stopped,12.322807162246548,12.311948188942985,Normal,0.21966853140164577,0.49033621049840903
Synthetic_0,0,2.0,0.0,0.0,Stopped,12.294045689830236,12.2478587837885,Normal,0.21656763438801357,-0.06408940515448514
Synthetic_0,0,5.0,0.0,0.0,Stopped,12.289086838237893,12.428328111200576,Normal,0.23421938418886287,0.18046932741207655
Synthetic_0,0,5.0,0.0,0.0,Stopped,12.278113216626984,12.647904435616054,Normal,0.3036706629475646,0.2195763244154776
Synthetic_0,0,5.0,0.0,0.0,Stopped,12.223678891905555,12.448991897815107,Normal,0.15338945518756558,-0.19891253780094686
