VehicleID,SegmentID,Source,start_time,end_time,start_row,end_row,extreme_row,direction,baseline_before,baseline_after,extreme_value,amplitude,duration_points,duration_minutes,return_ratio,suggested_label,current_labels,source_rows
Car 1,0,CarFuelHistory.xlsx,2025-11-22 00:24:59.999999,2025-11-22 01:00:00.000003,587,594,593,DOWN,250.05,249.2,242.7,7.350000000000023,7,35.000000066666665,0.8843537414965958,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,TRANSIENT_DOWN_NOISE,SLOSHING_NOISE",587;588;589;590;592;593;594
Car 1,0,CarFuelHistory.xlsx,2025-11-22 00:29:59.999997,2025-11-22 01:00:00.000003,588,594,593,DOWN,250.10000000000002,249.2,242.7,7.400000000000034,6,30.0000001,0.8783783783783743,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,TRANSIENT_DOWN_NOISE,SLOSHING_NOISE",588;589;590;592;593;594
Car 1,0,CarFuelHistory.xlsx,2025-11-22 00:35:00.000004,2025-11-22 01:00:00.000003,589,594,593,DOWN,250.35000000000002,249.2,242.7,7.650000000000034,5,24.999999983333332,0.8496732026143753,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,TRANSIENT_DOWN_NOISE,SLOSHING_NOISE",589;590;592;593;594
Car 1,0,CarFuelHistory.xlsx,2025-11-22 00:40:00.000002,2025-11-22 00:49:59.999998,590,592,592,DOWN,250.10000000000002,249.55,243.9,6.200000000000017,2,9.999999933333333,0.9112903225806436,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,TRANSIENT_DOWN_NOISE",590;592
Car 1,0,CarFuelHistory.xlsx,2025-11-22 00:49:59.999998,2025-11-22 00:54:59.999996,592,593,593,DOWN,250.10000000000002,249.55,242.7,7.400000000000034,2,4.999999966666667,0.9256756756756744,TRANSIENT_DOWN_NOISE,TRANSIENT_DOWN_NOISE,592;593
Car 1,0,CarFuelHistory.xlsx,2025-11-22 00:54:59.999996,2025-11-22 01:00:00.000003,593,594,593,DOWN,249.4,249.2,242.7,6.700000000000017,2,5.0000001166666665,0.9701492537313409,TRANSIENT_DOWN_NOISE,"TRANSIENT_DOWN_NOISE,SLOSHING_NOISE",593;594
Car 1,0,CarFuelHistory.xlsx,2025-11-25 14:40:01.000001,2025-11-25 14:45:00.999999,1621,1622,1622,DOWN,276.95,275.15,270.6,6.349999999999966,2,4.999999966666667,0.7165354330708629,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,SPIKE",1621;1622
Car 1,0,CarFuelHistory.xlsx,2025-11-25 14:45:00.999999,2025-11-25 14:50:00.999998,1622,1623,1622,DOWN,276.6,274.5,270.6,6.0,2,4.999999983333334,0.6499999999999961,TRANSIENT_DOWN_NOISE,SPIKE,1622;1623
Car 1,0,CarFuelHistory.xlsx,2025-11-26 03:15:42.000002,2025-11-26 03:50:41.999997,1772,1779,1778,DOWN,212.0,211.7,203.5,8.5,7,34.99999991666667,0.9647058823529399,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,TRANSIENT_DOWN_NOISE,SPIKE",1772;1774;1775;1776;1777;1778;1779
Car 1,0,CarFuelHistory.xlsx,2025-11-26 03:25:41.999998,2025-11-26 03:50:41.999997,1774,1779,1778,DOWN,212.0,211.7,203.5,8.5,6,24.999999983333332,0.9647058823529399,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,TRANSIENT_DOWN_NOISE,SPIKE",1774;1775;1776;1777;1778;1779
Car 1,0,CarFuelHistory.xlsx,2025-11-26 03:30:41.999996,2025-11-26 03:50:41.999997,1775,1779,1778,DOWN,212.0,211.7,203.5,8.5,5,20.000000016666668,0.9647058823529399,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,TRANSIENT_DOWN_NOISE,SPIKE",1775;1776;1777;1778;1779
Car 1,0,CarFuelHistory.xlsx,2025-11-26 03:35:42.000003,2025-11-26 03:50:41.999997,1776,1779,1778,DOWN,211.95,211.7,203.5,8.449999999999989,4,14.9999999,0.9704142011834319,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,TRANSIENT_DOWN_NOISE,SPIKE",1776;1777;1778;1779
Car 1,0,CarFuelHistory.xlsx,2025-11-26 03:40:42.000001,2025-11-26 03:45:41.999999,1777,1778,1778,DOWN,211.9,211.65,203.5,8.400000000000006,2,4.999999966666667,0.9702380952380952,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,TRANSIENT_DOWN_NOISE",1777;1778
Car 1,0,CarFuelHistory.xlsx,2025-11-26 03:45:41.999999,2025-11-26 03:50:41.999997,1778,1779,1778,DOWN,211.85000000000002,211.7,203.5,8.350000000000023,2,4.999999966666667,0.9820359281437085,TRANSIENT_DOWN_NOISE,"TRANSIENT_DOWN_NOISE,SPIKE",1778;1779
Car 1,0,CarFuelHistory.xlsx,2025-11-26 07:35:41.999997,2025-11-26 08:00:41.999996,1824,1829,1826,DOWN,206.75,204.5,200.1,6.650000000000006,5,24.999999983333332,0.6616541353383462,TRANSIENT_DOWN_NOISE,"CONSUMPTION,SLOSHING_NOISE,STABLE_JITTER",1824;1825;1826;1828;1829
Car 1,0,CarFuelHistory.xlsx,2025-11-26 15:25:13.000002,2025-11-26 15:50:13.000002,1918,1923,1922,DOWN,187.05,182.35,170.9,16.150000000000006,5,25.0,0.7089783281733737,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,SLOSHING_NOISE,UNKNOWN,TRANSIENT_DOWN_NOISE",1918;1920;1921;1922;1923
Car 1,0,CarFuelHistory.xlsx,2025-11-26 15:35:12.999999,2025-11-26 15:50:13.000002,1920,1923,1922,DOWN,186.5,182.35,170.9,15.599999999999994,4,15.00000005,0.7339743589743586,TRANSIENT_DOWN_NOISE,"SLOSHING_NOISE,UNKNOWN,TRANSIENT_DOWN_NOISE",1920;1921;1922;1923
Car 1,0,CarFuelHistory.xlsx,2025-11-26 15:40:12.999996,2025-11-26 15:50:13.000002,1921,1923,1922,DOWN,186.25,182.35,170.9,15.349999999999994,3,10.0000001,0.7459283387622145,TRANSIENT_DOWN_NOISE,"UNKNOWN,TRANSIENT_DOWN_NOISE",1921;1922;1923
Car 1,0,CarFuelHistory.xlsx,2025-11-26 15:45:13.000003,2025-11-26 15:50:13.000002,1922,1923,1922,DOWN,186.05,182.35,170.9,15.150000000000006,2,4.999999983333334,0.7557755775577547,TRANSIENT_DOWN_NOISE,TRANSIENT_DOWN_NOISE,1922;1923
Car 1,0,CarFuelHistory.xlsx,2025-11-26 22:05:02.999999,2025-11-26 22:40:03.000003,1998,2005,2004,DOWN,160.0,158.9,152.1,7.900000000000006,7,35.000000066666665,0.8607594936708869,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,UNKNOWN,SLOSHING_NOISE",1998;1999;2000;2001;2003;2004;2005
Car 1,0,CarFuelHistory.xlsx,2025-11-26 22:10:02.999997,2025-11-26 22:40:03.000003,1999,2005,2004,DOWN,159.95,158.9,152.1,7.849999999999994,6,30.0000001,0.8662420382165625,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,UNKNOWN,SLOSHING_NOISE",1999;2000;2001;2003;2004;2005
Car 1,0,CarFuelHistory.xlsx,2025-11-26 22:15:03.000004,2025-11-26 22:40:03.000003,2000,2005,2004,DOWN,159.8,158.9,152.1,7.700000000000017,5,24.999999983333332,0.8831168831168826,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,UNKNOWN,SLOSHING_NOISE",2000;2001;2003;2004;2005
Car 1,0,CarFuelHistory.xlsx,2025-11-26 22:20:03.000002,2025-11-26 22:30:02.999998,2001,2003,2001,DOWN,159.7,158.60000000000002,154.6,5.099999999999994,2,9.999999933333333,0.7843137254902025,TRANSIENT_DOWN_NOISE,"UNKNOWN,SLOSHING_NOISE",2001;2003
Car 1,0,CarFuelHistory.xlsx,2025-11-26 22:30:02.999998,2025-11-26 22:35:02.999996,2003,2004,2004,DOWN,159.05,158.9,152.1,6.950000000000017,2,4.999999966666667,0.9784172661870496,TRANSIENT_DOWN_NOISE,SLOSHING_NOISE,2003;2004
Car 1,0,CarFuelHistory.xlsx,2025-11-29 02:25:12.999999,2025-11-29 03:00:13.000003,2626,2633,2633,DOWN,92.35,92.3,83.1,9.25,7,35.000000066666665,0.9945945945945949,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,TRANSIENT_DOWN_NOISE",2626;2627;2628;2629;2631;2632;2633
Car 1,0,CarFuelHistory.xlsx,2025-11-29 02:30:12.999997,2025-11-29 03:00:13.000003,2627,2633,2633,DOWN,92.19999999999999,92.3,83.1,9.099999999999994,6,30.0000001,0.989010989010988,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,TRANSIENT_DOWN_NOISE",2627;2628;2629;2631;2632;2633
Car 1,0,CarFuelHistory.xlsx,2025-11-29 02:35:13.000004,2025-11-29 03:00:13.000003,2628,2633,2633,DOWN,91.55,92.3,83.1,8.450000000000003,5,24.999999983333332,0.9112426035502958,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,TRANSIENT_DOWN_NOISE",2628;2629;2631;2632;2633
Car 1,0,CarFuelHistory.xlsx,2025-11-29 02:40:13.000002,2025-11-29 03:05:13.000002,2629,2634,2633,DOWN,91.8,92.4,83.1,8.700000000000003,5,25.0,0.9310344827586198,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,TRANSIENT_DOWN_NOISE,SPIKE",2629;2631;2632;2633;2634
Car 1,0,CarFuelHistory.xlsx,2025-11-29 02:50:12.999999,2025-11-29 03:05:13.000002,2631,2634,2633,DOWN,91.9,92.4,83.1,8.800000000000011,4,15.00000005,0.9431818181818182,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,TRANSIENT_DOWN_NOISE,SPIKE",2631;2632;2633;2634
Car 1,0,CarFuelHistory.xlsx,2025-11-29 02:55:12.999996,2025-11-29 03:00:13.000003,2632,2633,2633,DOWN,92.2,92.3,83.1,9.100000000000009,2,5.0000001166666665,0.9890109890109896,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,TRANSIENT_DOWN_NOISE",2632;2633
Car 1,0,CarFuelHistory.xlsx,2025-11-29 03:00:13.000003,2025-11-29 03:05:13.000002,2633,2634,2633,DOWN,92.6,92.4,83.1,9.5,2,4.999999983333334,0.9789473684210538,TRANSIENT_DOWN_NOISE,"TRANSIENT_DOWN_NOISE,SPIKE",2633;2634
Car 1,0,CarFuelHistory.xlsx,2025-11-29 03:05:13.000002,2025-11-29 03:25:13.000002,2634,2638,2637,DOWN,92.6,92.35,79.0,13.599999999999994,5,20.0,0.9816176470588235,TRANSIENT_DOWN_NOISE,"SPIKE,SLOSHING_NOISE,TRANSIENT_DOWN_NOISE",2634;2635;2636;2637;2638
Car 1,0,CarFuelHistory.xlsx,2025-11-29 03:10:12.999999,2025-11-29 03:25:13.000002,2635,2638,2637,DOWN,92.19999999999999,92.35,79.0,13.199999999999989,4,15.00000005,0.9886363636363632,TRANSIENT_DOWN_NOISE,"SLOSHING_NOISE,TRANSIENT_DOWN_NOISE,SPIKE",2635;2636;2637;2638
Car 1,0,CarFuelHistory.xlsx,2025-11-29 03:15:12.999997,2025-11-29 03:20:13.000004,2636,2637,2637,DOWN,92.19999999999999,92.3,79.0,13.199999999999989,2,5.0000001166666665,0.9924242424242418,TRANSIENT_DOWN_NOISE,"SLOSHING_NOISE,TRANSIENT_DOWN_NOISE",2636;2637
Car 1,0,CarFuelHistory.xlsx,2025-11-29 03:20:13.000004,2025-11-29 03:25:13.000002,2637,2638,2637,DOWN,92.3,92.35,79.0,13.299999999999997,2,4.999999966666667,0.9962406015037596,TRANSIENT_DOWN_NOISE,"TRANSIENT_DOWN_NOISE,SPIKE",2637;2638
Car 1,0,CarFuelHistory.xlsx,2025-11-29 12:40:51.000004,2025-11-29 13:15:50.999999,2749,2756,2755,UP,241.65,240.0,247.2,5.549999999999983,7,34.99999991666667,0.7027027027027007,TRANSIENT_UP_NOISE,"STABLE_JITTER,TRANSIENT_UP_NOISE,SLOSHING_NOISE",2749;2750;2752;2753;2754;2755;2756
Car 1,0,CarFuelHistory.xlsx,2025-11-29 12:45:51.000002,2025-11-29 13:15:50.999999,2750,2756,2755,UP,241.4,240.0,247.2,5.799999999999983,6,29.99999995,0.7586206896551707,TRANSIENT_UP_NOISE,"STABLE_JITTER,TRANSIENT_UP_NOISE,SLOSHING_NOISE",2750;2752;2753;2754;2755;2756
Car 1,0,CarFuelHistory.xlsx,2025-11-29 12:55:50.999998,2025-11-29 13:15:50.999999,2752,2756,2755,UP,241.15,240.0,247.2,6.049999999999983,5,20.000000016666668,0.8099173553718994,TRANSIENT_UP_NOISE,"STABLE_JITTER,TRANSIENT_UP_NOISE,SLOSHING_NOISE",2752;2753;2754;2755;2756
Car 1,0,CarFuelHistory.xlsx,2025-11-29 13:00:50.999996,2025-11-29 13:15:50.999999,2753,2756,2755,UP,241.15,240.0,247.2,6.049999999999983,4,15.00000005,0.8099173553718994,TRANSIENT_UP_NOISE,"STABLE_JITTER,TRANSIENT_UP_NOISE,SLOSHING_NOISE",2753;2754;2755;2756
Car 1,0,CarFuelHistory.xlsx,2025-11-29 13:05:51.000003,2025-11-29 13:10:51.000001,2754,2755,2755,UP,242.10000000000002,242.0,247.2,5.099999999999966,2,4.999999966666667,0.9803921568627405,TRANSIENT_UP_NOISE,TRANSIENT_UP_NOISE,2754;2755
Car 1,0,CarFuelHistory.xlsx,2025-11-30 04:50:51.000003,2025-11-30 04:55:51.000001,2943,2944,2944,DOWN,173.8,169.3,156.7,17.100000000000023,2,4.999999966666667,0.7368421052631582,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,SPIKE",2943;2944
Car 1,0,CarFuelHistory.xlsx,2025-11-30 05:10:51.000004,2025-11-30 05:45:50.999999,2947,2954,2952,DOWN,169.55,165.65,156.3,13.25,7,34.99999991666667,0.7056603773584902,TRANSIENT_DOWN_NOISE,SLOSHING_NOISE,2947;2948;2950;2951;2952;2953;2954
Car 1,0,CarFuelHistory.xlsx,2025-11-30 05:15:51.000002,2025-11-30 05:45:50.999999,2948,2954,2952,DOWN,169.3,165.65,156.3,13.0,6,29.99999995,0.7192307692307688,TRANSIENT_DOWN_NOISE,SLOSHING_NOISE,2948;2950;2951;2952;2953;2954
Car 1,0,CarFuelHistory.xlsx,2025-11-30 05:25:50.999998,2025-11-30 05:45:50.999999,2950,2954,2952,DOWN,169.3,165.65,156.3,13.0,5,20.000000016666668,0.7192307692307688,TRANSIENT_DOWN_NOISE,SLOSHING_NOISE,2950;2951;2952;2953;2954
Car 1,0,CarFuelHistory.xlsx,2025-11-30 05:30:50.999996,2025-11-30 05:45:50.999999,2951,2954,2952,DOWN,167.3,165.65,156.3,11.0,4,15.00000005,0.8499999999999994,TRANSIENT_DOWN_NOISE,SLOSHING_NOISE,2951;2952;2953;2954
Car 1,0,CarFuelHistory.xlsx,2025-12-01 09:10:02.000001,2025-12-01 09:40:01.999998,3283,3289,3286,UP,266.75,269.45,278.7,11.949999999999989,6,29.99999995,0.7740585774058585,TRANSIENT_UP_NOISE,SLOSHING_NOISE,3283;3284;3285;3286;3287;3289
Car 1,0,CarFuelHistory.xlsx,2025-12-09 11:55:12.000003,2025-12-09 12:00:12.000001,5588,5589,5588,DOWN,170.8,170.14999999999998,165.7,5.100000000000023,2,4.999999966666667,0.872549019607837,TRANSIENT_DOWN_NOISE,SLOSHING_NOISE,5588;5589
Car 1,0,CarFuelHistory.xlsx,2025-12-09 20:00:06.000002,2025-12-09 20:35:05.999997,5623,5630,5629,DOWN,126.15,124.6,0.0,126.15,7,34.99999991666667,0.9877130400317082,TRANSIENT_DOWN_NOISE,"SLOSHING_NOISE,STABLE_JITTER,INVALID,UNKNOWN",5623;5625;5626;5627;5628;5629;5630
Car 1,0,CarFuelHistory.xlsx,2025-12-09 20:10:05.999998,2025-12-09 20:35:05.999997,5625,5630,5629,DOWN,126.15,124.6,0.0,126.15,6,24.999999983333332,0.9877130400317082,TRANSIENT_DOWN_NOISE,"SLOSHING_NOISE,STABLE_JITTER,INVALID,UNKNOWN",5625;5626;5627;5628;5629;5630
Car 1,0,CarFuelHistory.xlsx,2025-12-09 20:15:05.999996,2025-12-09 20:35:05.999997,5626,5630,5629,DOWN,126.1,124.6,0.0,126.1,5,20.000000016666668,0.9881046788263284,TRANSIENT_DOWN_NOISE,"SLOSHING_NOISE,STABLE_JITTER,INVALID,UNKNOWN",5626;5627;5628;5629;5630
Car 1,0,CarFuelHistory.xlsx,2025-12-09 20:20:06.000003,2025-12-09 20:35:05.999997,5627,5630,5629,DOWN,125.85,124.6,0.0,125.85,4,14.9999999,0.990067540723083,TRANSIENT_DOWN_NOISE,"SLOSHING_NOISE,STABLE_JITTER,INVALID,UNKNOWN",5627;5628;5629;5630
Car 1,0,CarFuelHistory.xlsx,2025-12-09 20:25:06.000001,2025-12-09 20:30:05.999999,5628,5629,5629,DOWN,125.35,125.1,0.0,125.35,2,4.999999966666667,0.9980055843637814,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,INVALID",5628;5629
Car 1,0,CarFuelHistory.xlsx,2025-12-09 20:30:05.999999,2025-12-09 20:35:05.999997,5629,5630,5629,DOWN,125.25,124.6,0.0,125.25,2,4.999999966666667,0.9948103792415169,TRANSIENT_DOWN_NOISE,"INVALID,UNKNOWN",5629;5630
Car 1,0,CarFuelHistory.xlsx,2025-12-10 08:30:15.000002,2025-12-10 08:40:14.999998,5721,5723,5721,DOWN,112.94999999999999,110.6,103.9,9.049999999999983,2,9.999999933333333,0.7403314917127073,TRANSIENT_DOWN_NOISE,"TRANSIENT_DOWN_NOISE,SLOSHING_NOISE",5721;5723
Car 1,0,CarFuelHistory.xlsx,2025-12-10 11:40:22.999999,2025-12-10 12:15:23.000003,5759,5766,5765,DOWN,251.10000000000002,248.5,239.5,11.600000000000023,7,35.000000066666665,0.7758620689655157,TRANSIENT_DOWN_NOISE,"CONSUMPTION,TRANSIENT_DOWN_NOISE,STABLE_JITTER,SLOSHING_NOISE",5759;5760;5761;5762;5764;5765;5766
Car 1,0,CarFuelHistory.xlsx,2025-12-10 11:45:22.999997,2025-12-10 12:10:22.999996,5760,5765,5765,DOWN,250.7,247.60000000000002,239.5,11.199999999999989,5,24.999999983333332,0.7232142857142885,TRANSIENT_DOWN_NOISE,"TRANSIENT_DOWN_NOISE,STABLE_JITTER,SLOSHING_NOISE",5760;5761;5762;5764;5765
Car 1,0,CarFuelHistory.xlsx,2025-12-10 11:50:23.000003,2025-12-10 12:10:22.999996,5761,5765,5765,DOWN,249.6,247.60000000000002,239.5,10.099999999999994,4,19.99999988333333,0.8019801980198047,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,SLOSHING_NOISE,TRANSIENT_DOWN_NOISE",5761;5762;5764;5765
Car 1,0,CarFuelHistory.xlsx,2025-12-10 11:55:23.000002,2025-12-10 12:10:22.999996,5762,5765,5765,DOWN,247.39999999999998,247.60000000000002,239.5,7.899999999999977,3,14.9999999,0.9746835443037917,TRANSIENT_DOWN_NOISE,"SLOSHING_NOISE,TRANSIENT_DOWN_NOISE",5762;5764;5765
Car 1,0,CarFuelHistory.xlsx,2025-12-10 12:05:22.999998,2025-12-10 12:10:22.999996,5764,5765,5765,DOWN,246.5,247.60000000000002,239.5,7.0,2,4.999999966666667,0.8428571428571396,TRANSIENT_DOWN_NOISE,"SLOSHING_NOISE,TRANSIENT_DOWN_NOISE",5764;5765
Car 1,0,CarFuelHistory.xlsx,2025-12-10 12:10:22.999996,2025-12-10 12:15:23.000003,5765,5766,5765,DOWN,246.5,248.5,239.5,7.0,2,5.0000001166666665,0.7142857142857143,TRANSIENT_DOWN_NOISE,"TRANSIENT_DOWN_NOISE,SLOSHING_NOISE",5765;5766
Car 1,0,CarFuelHistory.xlsx,2025-12-11 07:15:22.999997,2025-12-11 07:55:22.999999,5994,6002,6000,DOWN,212.65,210.35000000000002,206.8,5.849999999999994,7,40.000000033333336,0.6068376068376093,TRANSIENT_DOWN_NOISE,"CONSUMPTION,STABLE_JITTER,SPIKE",5994;5995;5996;5998;5999;6000;6002
Car 1,0,CarFuelHistory.xlsx,2025-12-11 07:20:23.000003,2025-12-11 07:55:22.999999,5995,6002,6000,DOWN,212.4,210.35000000000002,206.8,5.599999999999994,6,34.999999933333335,0.6339285714285741,TRANSIENT_DOWN_NOISE,"CONSUMPTION,STABLE_JITTER,SPIKE",5995;5996;5998;5999;6000;6002
Car 1,0,CarFuelHistory.xlsx,2025-12-11 07:25:23.000002,2025-12-11 07:55:22.999999,5996,6002,6000,DOWN,211.9,210.35000000000002,206.8,5.099999999999994,5,29.99999995,0.6960784313725521,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,SPIKE",5996;5998;5999;6000;6002
Car 1,0,CarFuelHistory.xlsx,2025-12-11 08:30:23.000003,2025-12-11 09:05:22.999998,6009,6016,6013,DOWN,206.05,204.55,200.0,6.050000000000011,6,34.99999991666667,0.7520661157024798,TRANSIENT_DOWN_NOISE,"SLOSHING_NOISE,STABLE_JITTER",6009;6011;6012;6013;6014;6016
Car 1,0,CarFuelHistory.xlsx,2025-12-12 11:55:01.999998,2025-12-12 12:25:02.000003,6338,6344,6343,DOWN,128.9,128.6,123.8,5.1000000000000085,7,30.000000083333337,0.9411764705882332,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,SPIKE,UNKNOWN",6338;6339;6340;6341;6342;6343;6344
Car 1,0,CarFuelHistory.xlsx,2025-12-12 12:00:01.999996,2025-12-12 12:25:02.000003,6339,6344,6343,DOWN,129.05,128.6,123.8,5.250000000000014,6,25.00000011666667,0.9142857142857113,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,SPIKE,UNKNOWN",6339;6340;6341;6342;6343;6344
Car 1,0,CarFuelHistory.xlsx,2025-12-12 12:05:02.000003,2025-12-12 12:25:02.000003,6340,6344,6343,DOWN,128.9,128.6,123.8,5.1000000000000085,5,20.0,0.9411764705882332,TRANSIENT_DOWN_NOISE,"STABLE_JITTER,SPIKE,UNKNOWN",6340;6341;6342;6343;6344
Car 1,0,CarFuelHistory.xlsx,2025-12-12 14:20:02.000003,2025-12-12 14:30:01.999999,6367,6369,6369,DOWN,118.85,116.55000000000001,113.7,5.1499999999999915,3,9.999999933333333,0.5533980582524298,TRANSIENT_DOWN_NOISE,"UNKNOWN,SPIKE",6367;6368;6369
Car 1,0,CarFuelHistory.xlsx,2025-12-18 16:45:23.999996,2025-12-18 17:10:24.000004,8124,8129,8128,DOWN,307.95000000000005,305.6,300.5,7.4500000000000455,6,25.000000133333334,0.6845637583892606,TRANSIENT_DOWN_NOISE,SLOSHING_NOISE,8124;8125;8126;8127;8128;8129
Car 1,0,CarFuelHistory.xlsx,2025-12-18 16:50:24.000003,2025-12-18 17:15:24.000002,8125,8130,8130,DOWN,308.0,305.6,299.3,8.699999999999989,6,24.999999983333332,0.7241379310344851,TRANSIENT_DOWN_NOISE,SLOSHING_NOISE,8125;8126;8127;8128;8129;8130
Car 1,0,CarFuelHistory.xlsx,2025-12-18 16:55:24.000001,2025-12-18 17:10:24.000004,8126,8129,8128,DOWN,307.35,305.6,300.5,6.850000000000023,4,15.00000005,0.7445255474452563,TRANSIENT_DOWN_NOISE,SLOSHING_NOISE,8126;8127;8128;8129
Car 1,0,CarFuelHistory.xlsx,2025-12-18 17:00:23.999999,2025-12-18 17:10:24.000004,8127,8129,8128,DOWN,306.95000000000005,305.6,300.5,6.4500000000000455,3,10.000000083333333,0.7906976744186026,TRANSIENT_DOWN_NOISE,SLOSHING_NOISE,8127;8128;8129
Car 1,0,CarFuelHistory.xlsx,2025-12-18 17:05:23.999997,2025-12-18 17:10:24.000004,8128,8129,8128,DOWN,306.35,305.6,300.5,5.850000000000023,2,5.0000001166666665,0.8717948717948723,TRANSIENT_DOWN_NOISE,SLOSHING_NOISE,8128;8129
Car 1,0,CarFuelHistory.xlsx,2025-12-18 17:10:24.000004,2025-12-18 17:15:24.000002,8129,8130,8130,DOWN,304.6,305.6,299.3,5.300000000000011,2,4.999999966666667,0.8113207547169815,TRANSIENT_DOWN_NOISE,SLOSHING_NOISE,8129;8130
