event_id,decision,final_label,note
139,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
140,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
142,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
143,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
144,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
148,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
149,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
151,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
153,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
154,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
156,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
157,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
158,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
159,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
160,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
162,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
164,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
165,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
168,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
172,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
173,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
174,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
176,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
178,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
179,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
182,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
185,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
191,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
194,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
196,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
197,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
201,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
202,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
203,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
204,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
207,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
208,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
209,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
210,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
211,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
212,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
213,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
214,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
220,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
221,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
222,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
223,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
224,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
225,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
228,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
229,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
230,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
234,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
235,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
236,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
237,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
238,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
239,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
240,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
241,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
243,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
244,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
246,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
247,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
251,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
252,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
253,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
254,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
255,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
256,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
258,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
259,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
260,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
262,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
263,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
264,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
265,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
268,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
269,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
270,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
272,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
274,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
276,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
277,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
279,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
280,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
281,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
282,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
283,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
285,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
286,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
287,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
288,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
289,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
290,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
291,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
293,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
294,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
297,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
299,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
300,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
301,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
302,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
303,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
304,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
306,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
307,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
308,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
309,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
311,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
312,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
313,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
314,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
316,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
317,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
318,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
319,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
320,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
323,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
324,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
327,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
328,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
333,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
334,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
336,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
340,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
344,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
347,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
348,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
353,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
357,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
358,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
360,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
361,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
367,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
368,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
369,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
370,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
372,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
373,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
374,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
375,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
376,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
378,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
379,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
380,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
381,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
382,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
383,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
384,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
385,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
386,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
387,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
388,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
389,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
390,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
394,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
396,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
397,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
398,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
403,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
404,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
405,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
406,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
408,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
410,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
411,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
412,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
415,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
416,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
418,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
420,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
421,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
422,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
425,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
430,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
432,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
433,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
434,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
436,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
438,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
439,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
440,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
441,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
442,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
443,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
444,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
445,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
446,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
449,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
450,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
453,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
454,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
455,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
457,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
458,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
459,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
461,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
462,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
464,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
465,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
466,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
467,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
468,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
469,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
470,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
472,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
473,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
474,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
475,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
477,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
478,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
479,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
480,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
485,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
486,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
487,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
488,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
489,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
490,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
493,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
494,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
496,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
497,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
499,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
503,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
504,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
505,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
506,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
508,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
513,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
518,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
519,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
521,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
524,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
525,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
526,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
528,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
530,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
531,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
534,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
535,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
537,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
538,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
539,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
540,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
541,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
542,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
543,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
544,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
545,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
546,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
550,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
551,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
556,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
557,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
559,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
563,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
564,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
566,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
567,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
571,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
574,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
576,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
580,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
581,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
583,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
585,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
589,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
590,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
593,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
594,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
595,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
597,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
598,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
599,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
601,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
602,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
603,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
604,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
605,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
606,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
607,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
608,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
609,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
610,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
611,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
612,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
613,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
614,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
615,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
616,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
617,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
618,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
621,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
622,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
623,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
624,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
625,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
627,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
628,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
629,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
632,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
635,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
636,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
637,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
639,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
641,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
642,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
643,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
646,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
647,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
648,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
650,ACCEPT,OSCILLATION_NOISE,auto_high_confidence_spike
