VehicleID,SegmentID,Source,start_time,end_time,start_row,end_row,extreme_row,direction,baseline_before,baseline_after,extreme_value,amplitude,duration_points,duration_minutes,return_ratio,suggested_label,current_labels,source_rows
Car 1,0,CarFuelHistory.xlsx,2026-06-26 17:45:02.000001,2026-06-26 17:50:02,62078,62079,62079,DOWN,153.1,152.8,145.4,7.699999999999989,2,4.999999983333334,0.9610389610389632,OSCILLATION_NOISE,TRANSIENT_NOISE,62078;62079
Car 1,0,CarFuelHistory.xlsx,2026-06-26 17:50:02,2026-06-26 17:50:02,62079,62079,62079,DOWN,152.55,152.8,145.4,7.150000000000006,1,0.0,0.9650349650349651,OSCILLATION_NOISE,TRANSIENT_NOISE,62079
Car 1,0,CarFuelHistory.xlsx,2026-06-26 18:10:02.000001,2026-06-26 18:10:02.000001,62083,62083,62083,DOWN,152.8,152.35000000000002,135.5,17.30000000000001,1,0.0,0.973988439306359,OSCILLATION_NOISE,TRANSIENT_NOISE,62083
Car 1,0,CarFuelHistory.xlsx,2026-06-26 18:15:01.999999,2026-06-26 18:15:01.999999,62084,62084,62084,DOWN,152.8,153.05,140.2,12.600000000000023,1,0.0,0.9801587301587302,OSCILLATION_NOISE,TRANSIENT_NOISE,62084
Car 1,0,CarFuelHistory.xlsx,2026-06-27 07:20:02,2026-06-27 07:20:02,62241,62241,62241,DOWN,142.1,142.55,137.0,5.099999999999994,1,0.0,0.9117647058823495,OSCILLATION_NOISE,UNKNOWN,62241
Car 1,0,CarFuelHistory.xlsx,2026-06-28 12:25:02.000003,2026-06-28 12:25:02.000003,62590,62590,62590,DOWN,129.55,131.39999999999998,116.1,13.450000000000017,1,0.0,0.8624535315985158,OSCILLATION_NOISE,TRANSIENT_NOISE,62590
Car 1,0,CarFuelHistory.xlsx,2026-06-29 12:55:02.000001,2026-06-29 13:00:01.999999,62884,62885,62885,DOWN,105.25,104.35,98.6,6.650000000000006,2,4.999999966666667,0.8646616541353376,OSCILLATION_NOISE,TRANSIENT_NOISE,62884;62885
Car 1,0,CarFuelHistory.xlsx,2026-06-29 13:00:01.999999,2026-06-29 13:00:01.999999,62885,62885,62885,DOWN,105.25,104.35,98.6,6.650000000000006,1,0.0,0.8646616541353376,OSCILLATION_NOISE,TRANSIENT_NOISE,62885
Car 1,0,CarFuelHistory.xlsx,2026-07-03 11:45:02.000001,2026-07-03 11:50:02,64022,64023,64022,DOWN,213.35000000000002,211.55,207.1,6.250000000000028,2,4.999999983333334,0.7119999999999995,OSCILLATION_NOISE,TRANSIENT_NOISE,64022;64023
Car 1,0,CarFuelHistory.xlsx,2026-07-03 11:50:02,2026-07-03 11:50:02,64023,64023,64023,DOWN,212.95,211.55,207.5,5.449999999999989,1,0.0,0.7431192660550495,OSCILLATION_NOISE,TRANSIENT_NOISE,64023
Car 1,0,CarFuelHistory.xlsx,2026-07-11 13:15:03.000004,2026-07-11 13:15:03.000004,66344,66344,66344,DOWN,98.3,97.9,92.0,6.299999999999997,1,0.0,0.9365079365079378,OSCILLATION_NOISE,TRANSIENT_NOISE,66344
Car 1,0,CarFuelHistory.xlsx,2026-07-11 13:20:03.000002,2026-07-11 13:20:03.000002,66345,66345,66345,DOWN,98.15,98.95,90.8,7.3500000000000085,1,0.0,0.8911564625850346,OSCILLATION_NOISE,TRANSIENT_NOISE,66345
Car 1,0,CarFuelHistory.xlsx,2026-07-11 14:40:02.999997,2026-07-11 14:40:02.999997,66361,66361,66361,DOWN,107.1,105.44999999999999,100.0,7.099999999999994,1,0.0,0.7676056338028159,OSCILLATION_NOISE,TRANSIENT_NOISE,66361
Car 1,0,CarFuelHistory.xlsx,2026-07-12 13:59:59.999997,2026-07-12 14:05:00.000004,66641,66642,66642,UP,239.4,241.05,246.2,6.799999999999983,2,5.0000001166666665,0.7573529411764691,OSCILLATION_NOISE,TRANSIENT_NOISE,66641;66642
Car 1,0,CarFuelHistory.xlsx,2026-07-12 14:05:00.000004,2026-07-12 14:05:00.000004,66642,66642,66642,UP,240.7,241.05,246.2,5.5,1,0.0,0.9363636363636323,OSCILLATION_NOISE,TRANSIENT_NOISE,66642
Car 1,0,CarFuelHistory.xlsx,2026-07-13 10:45:50.999996,2026-07-13 10:45:50.999996,66890,66890,66890,DOWN,185.05,184.25,179.2,5.850000000000023,1,0.0,0.8632478632478618,OSCILLATION_NOISE,TRANSIENT_NOISE,66890
Car 1,0,CarFuelHistory.xlsx,2026-07-13 11:00:50.999999,2026-07-13 11:05:50.999997,66893,66894,66894,UP,179.8,180.5,189.0,9.199999999999989,2,4.999999966666667,0.923913043478262,OSCILLATION_NOISE,TRANSIENT_NOISE,66893;66894
Car 1,0,CarFuelHistory.xlsx,2026-07-13 11:05:50.999997,2026-07-13 11:05:50.999997,66894,66894,66894,UP,179.8,180.5,189.0,9.199999999999989,1,0.0,0.923913043478262,OSCILLATION_NOISE,TRANSIENT_NOISE,66894
Car 1,0,CarFuelHistory.xlsx,2026-07-13 11:25:50.999998,2026-07-13 11:30:50.999996,66898,66899,66898,DOWN,185.8,183.39999999999998,173.9,11.900000000000006,2,4.999999966666667,0.7983193277310896,OSCILLATION_NOISE,TRANSIENT_NOISE,66898;66899
Car 1,0,CarFuelHistory.xlsx,2026-07-13 13:45:50.999996,2026-07-13 13:45:50.999996,66926,66926,66926,UP,189.9,191.4,200.2,10.299999999999983,1,0.0,0.8543689320388347,OSCILLATION_NOISE,TRANSIENT_NOISE,66926
Car 1,0,CarFuelHistory.xlsx,2026-07-15 06:30:04.999999,2026-07-15 06:35:04.999998,67414,67415,67415,DOWN,67.65,66.05,62.5,5.150000000000006,2,4.999999983333334,0.6893203883495133,OSCILLATION_NOISE,SLOSHING_NOISE,67414;67415
Car 1,0,CarFuelHistory.xlsx,2026-07-15 09:45:44.000003,2026-07-15 09:45:44.000003,67453,67453,67453,DOWN,162.0,160.75,149.5,12.5,1,0.0,0.9,OSCILLATION_NOISE,TRANSIENT_NOISE,67453
Car 1,0,CarFuelHistory.xlsx,2026-07-15 09:50:44.000002,2026-07-15 09:50:44.000002,67454,67454,67454,DOWN,161.64999999999998,160.75,156.0,5.649999999999977,1,0.0,0.8407079646017733,OSCILLATION_NOISE,TRANSIENT_NOISE,67454
Car 1,0,CarFuelHistory.xlsx,2026-07-18 11:30:12.999997,2026-07-18 11:30:12.999997,68338,68338,68338,DOWN,158.75,157.1,149.3,9.449999999999989,1,0.0,0.8253968253968246,OSCILLATION_NOISE,TRANSIENT_NOISE,68338
Car 1,0,CarFuelHistory.xlsx,2026-07-18 13:40:12.999999,2026-07-18 13:40:12.999999,68364,68364,68364,UP,158.9,158.55,170.9,12.0,1,0.0,0.9708333333333338,OSCILLATION_NOISE,TRANSIENT_NOISE,68364
Car 1,0,CarFuelHistory.xlsx,2026-07-18 15:30:13,2026-07-18 15:35:12.999999,68386,68387,68387,UP,148.10000000000002,147.75,153.3,5.199999999999989,2,4.999999983333334,0.9326923076923032,OSCILLATION_NOISE,TRANSIENT_NOISE,68386;68387
Car 1,0,CarFuelHistory.xlsx,2026-07-20 12:05:14.000004,2026-07-20 12:10:14.000001,68917,68918,68918,UP,71.1,71.5,77.6,6.5,2,4.99999995,0.9384615384615376,OSCILLATION_NOISE,TRANSIENT_NOISE,68917;68918
Car 1,0,CarFuelHistory.xlsx,2026-07-20 20:30:14,2026-07-20 20:35:13.999998,69018,69019,69019,DOWN,69.7,69.7,64.6,5.1000000000000085,2,4.999999966666667,1.0,OSCILLATION_NOISE,"TRANSIENT_NOISE,UNKNOWN",69018;69019
Car 2,0,CarFuelHistory.xlsx,2025-11-22 08:45:07.999998,2025-11-22 08:45:07.999998,70218,70218,70218,UP,192.14999999999998,190.5,196.3,4.150000000000034,1,0.0,0.6024096385542257,OSCILLATION_NOISE,TRANSIENT_NOISE,70218
Car 2,0,CarFuelHistory.xlsx,2025-11-22 09:30:07.999998,2025-11-22 09:30:07.999998,70227,70227,70227,UP,188.15,187.10000000000002,194.2,6.049999999999983,1,0.0,0.8264462809917379,OSCILLATION_NOISE,TRANSIENT_NOISE,70227
Car 2,0,CarFuelHistory.xlsx,2025-12-01 11:30:08.999997,2025-12-01 11:30:08.999997,72744,72744,72744,UP,191.85,192.1,197.4,5.550000000000011,1,0.0,0.9549549549549551,OSCILLATION_NOISE,TRANSIENT_NOISE,72744
Car 2,0,CarFuelHistory.xlsx,2026-01-18 10:55:06.000004,2026-01-18 10:55:06.000004,85328,85328,85328,DOWN,79.75,78.0,50.3,29.450000000000003,1,0.0,0.9405772495755518,OSCILLATION_NOISE,TRANSIENT_NOISE,85328
Car 2,0,CarFuelHistory.xlsx,2026-01-21 17:20:06.999996,2026-01-21 17:20:06.999996,86101,86101,86101,UP,186.55,186.3,191.6,5.049999999999983,1,0.0,0.9504950495049503,OSCILLATION_NOISE,TRANSIENT_NOISE,86101
Car 2,0,CarFuelHistory.xlsx,2026-01-21 17:25:07.000003,2026-01-21 17:25:07.000003,86102,86102,86102,UP,186.8,185.8,191.6,4.799999999999983,1,0.0,0.791666666666666,OSCILLATION_NOISE,TRANSIENT_NOISE,86102
Car 2,0,CarFuelHistory.xlsx,2026-01-29 09:25:01.000001,2026-01-29 09:25:01.000001,88165,88165,88165,DOWN,112.9,110.8,96.8,16.10000000000001,1,0.0,0.8695652173913039,OSCILLATION_NOISE,TRANSIENT_NOISE,88165
Car 2,0,CarFuelHistory.xlsx,2026-02-01 11:05:02,2026-02-01 11:05:02,89024,89024,89024,DOWN,120.0,118.65,95.1,24.900000000000006,1,0.0,0.9457831325301207,OSCILLATION_NOISE,TRANSIENT_NOISE,89024
Car 2,0,CarFuelHistory.xlsx,2026-02-04 10:25:05.999998,2026-02-04 10:25:05.999998,89849,89849,89849,UP,126.3,125.0,140.5,14.200000000000003,1,0.0,0.9084507042253523,OSCILLATION_NOISE,TRANSIENT_NOISE,89849
Car 2,0,CarFuelHistory.xlsx,2026-03-16 13:25:05.000005,2026-03-16 13:25:05.000005,99245,99245,99245,UP,186.3,186.05,191.1,4.799999999999983,1,0.0,0.9479166666666665,OSCILLATION_NOISE,TRANSIENT_NOISE,99245
Car 2,0,CarFuelHistory.xlsx,2026-04-11 11:15:52.000004,2026-04-11 11:15:52.000004,104506,104506,104506,DOWN,195.0,190.25,169.2,25.80000000000001,1,0.0,0.8158914728682172,OSCILLATION_NOISE,TRANSIENT_NOISE,104506
Car 2,0,CarFuelHistory.xlsx,2026-04-17 09:15:05.999999,2026-04-17 09:15:05.999999,106183,106183,106183,UP,186.8,186.05,193.7,6.899999999999977,1,0.0,0.8913043478260866,OSCILLATION_NOISE,TRANSIENT_NOISE,106183
Car 2,0,CarFuelHistory.xlsx,2026-04-17 14:51:24.000002,2026-04-17 14:51:24.000002,106249,106249,106249,DOWN,163.75,158.9,141.1,22.650000000000006,1,0.0,0.7858719646799119,OSCILLATION_NOISE,TRANSIENT_NOISE,106249
Car 2,0,CarFuelHistory.xlsx,2026-04-27 10:50:05.999997,2026-04-27 10:50:05.999997,109052,109052,109052,DOWN,45.4,43.8,1.8,43.6,1,0.0,0.963302752293578,OSCILLATION_NOISE,TRANSIENT_NOISE,109052
Car 2,0,CarFuelHistory.xlsx,2026-05-17 17:37:03,2026-05-17 17:37:03,114625,114625,114625,DOWN,133.45,130.8,115.3,18.14999999999999,1,0.0,0.8539944903581279,OSCILLATION_NOISE,TRANSIENT_NOISE,114625
Car 2,0,CarFuelHistory.xlsx,2026-05-19 10:45:07.000001,2026-05-19 10:45:07.000001,115117,115117,115117,DOWN,81.6,80.25,26.7,54.89999999999999,1,0.0,0.9754098360655739,OSCILLATION_NOISE,TRANSIENT_NOISE,115117
Car 2,0,CarFuelHistory.xlsx,2026-05-24 10:07:27.000002,2026-05-24 10:07:27.000002,116513,116513,116513,DOWN,191.6,188.65,167.0,24.599999999999994,1,0.0,0.8800813008130086,OSCILLATION_NOISE,TRANSIENT_NOISE,116513
Car 2,0,CarFuelHistory.xlsx,2026-05-24 15:32:10.000003,2026-05-24 15:32:10.000003,116578,116578,116578,DOWN,171.65,169.45,148.6,23.05000000000001,1,0.0,0.9045553145336218,OSCILLATION_NOISE,TRANSIENT_NOISE,116578
